carID,brand,model,year,transmission,mileage,fuelType,tax,mpg,engineSize,price
18443,bmw, X4,2019,Semi-Auto,509,Diesel,145,42.7747,2,35109
18444,audi, R8,2018,Automatic,3562,Petrol,145,22.9615,5.2,94990
18448,hyundi, I40,2015,Manual,13268,Diesel,30,65.9556,0,11500
18449,ford, Grand C-MAX,2016,Semi-Auto,28263,Diesel,125,56.5057,2,12650
18452,audi, A8,2019,Automatic,4850,Diesel,145,40.3219,3,38990
18453,bmw, X4,2019,Semi-Auto,5656,Diesel,150,42.696,2,34990
18457,vauxhall, Combo Life,2019,Manual,6526,Petrol,145,42.1677,1.2,13887
18458,merc, S Class,2014,Semi-Auto,13460,Diesel,205,48.9432,3,29772
18459,vw, Scirocco,2014,Semi-Auto,33705,Diesel,145,50.6786,2,12699
18460,vw, Tiguan Allspace,2019,Semi-Auto,5407,Diesel,145,38.8623,2,27599
18465,hyundi, Santa Fe,2017,Manual,28507,Diesel,150,46.7117,2.2,18000
18466,bmw, 7 Series,2014,Automatic,53329,Diesel,160,50.7862,3,13999
18467,vw, Scirocco,2015,Manual,64377,Diesel,30,53.3644,2,10492
18468,toyota, GT86,2017,Manual,26919,Petrol,260,35.8885,2,15998
18469,audi, A7,2015,Semi-Auto,41656,Diesel,145,54.6596,3,19998
18470,bmw, 7 Series,2017,Automatic,25014,Diesel,145,57.6063,3,25599
18473,bmw, 6 Series,2020,Semi-Auto,11,Diesel,145,53.3282,3,37980
18474,bmw, M4,2020,Semi-Auto,700,Petrol,145,33.8604,3,50000
18475,merc, X-CLASS,2017,Automatic,23219,Diesel,140,35.8161,2.3,24990
18477,audi, A8,2018,Semi-Auto,20672,Diesel,145,50.0934,3,35950
18478,merc, GL Class,2015,Automatic,42073,Diesel,125,55.4258,2.1,15999
18479,merc, V Class,2019,Automatic,4000,Diesel,145,36.3733,2,44631
18480,bmw, 6 Series,2017,Semi-Auto,18895,Diesel,145,51.514,3,25998
18481,ford, Edge,2017,Manual,53204,Diesel,160,48.2923,2,16325
18482,bmw, X6,2016,Semi-Auto,40246,Diesel,200,44.7897,3,30572
18484,audi, Q8,2019,Automatic,9641,Diesel,150,30.693,4,82930
18486,bmw, M2,2020,Automatic,4500,Petrol,145,28.7796,3,46995
18487,hyundi, I800,2019,Manual,16232,Diesel,145,31.9121,2.5,18550
18488,hyundi, IX20,2017,Manual,13675,Diesel,145,63.9199,1.6,8750
18489,audi, A8,2018,Automatic,15486,Diesel,145,50.2498,3,34700
18490,ford, KA,2015,Manual,17398,Petrol,30,57.8345,1.2,5791
18491,skoda, Rapid,2016,Manual,19319,Petrol,20,57.5982,1.2,8198
18492,bmw, 6 Series,2015,Automatic,62953,Diesel,160,51.4903,3,18990
18494,merc, GL Class,2015,Automatic,13581,Diesel,330,36.2789,3,34129
18496,audi, A8,2015,Semi-Auto,42565,Diesel,200,48.0743,3,19998
18497,vw, Amarok,2018,Automatic,12231,Diesel,260,36.3415,3,28900
18499,hyundi, Santa Fe,2016,Automatic,29448,Diesel,260,41.7056,2.2,16499
18500,bmw, M4,2019,Semi-Auto,4931,Petrol,150,33.7389,3,44950
18501,merc, GLS Class,2018,Semi-Auto,8963,Diesel,145,37.2624,3,43999
18502,hyundi, IX20,2017,Automatic,22691,Petrol,160,43.538,1.6,10350
18504,merc, CLS Class,2014,Automatic,100552,Diesel,200,46.7271,3,11975
18505,toyota, Prius,2019,Automatic,1995,Hybrid,135,61.4315,1.8,22490
18506,vw, Beetle,2017,Manual,30456,Diesel,150,67.1539,2,13981
18507,bmw, M6,2015,Automatic,28314,Petrol,555,28.6289,4.4,33500
18508,ford, KA,2012,Manual,57500,Petrol,30,57.8877,1.2,4500
18509,bmw, i3,2015,Automatic,59000,Other,0,78.1205,0.6,14940
18510,merc, GLS Class,2018,Automatic,13609,Diesel,145,37.117,3,42248
18512,bmw, X4,2017,Automatic,58056,Diesel,145,53.9826,2,22000
18513,vw, Caddy Maxi Life,2019,Manual,6693,Diesel,145,50.1911,2,19499
18515,vauxhall, Antara,2013,Manual,45000,Diesel,235,43.6259,2.2,8495
18516,bmw, X6,2018,Semi-Auto,11188,Diesel,150,41.0032,3,37980
18517,hyundi, IX20,2017,Manual,21354,Petrol,145,50.6293,1.4,9490
18518,merc, GL Class,2015,Automatic,24963,Diesel,125,55.0901,2.1,17799
18519,vauxhall, Combo Life,2019,Manual,10450,Diesel,145,52.9736,1.5,13998
18520,skoda, Scala,2019,Manual,7550,Petrol,145,49.4481,1,13995
18521,skoda, Kamiq,2019,Automatic,45,Petrol,145,43.141,1.5,20870
18522,vw, Scirocco,2016,Manual,60517,Diesel,20,55.45,2,12799
18526,toyota, Hilux,2017,Automatic,11517,Diesel,260,36.0804,2.4,24748
18527,skoda, Rapid,2017,Manual,40123,Diesel,145,74.5263,1.6,9495
18528,hyundi, IX35,2013,Manual,55736,Diesel,200,48.428,2,7999
18530,hyundi, Santa Fe,2019,Semi-Auto,3735,Diesel,145,38.8599,2.2,33999
18534,bmw, M3,2009,Manual,65000,Petrol,580,22.1744,4,16950
18535,vauxhall, Combo Life,2019,Manual,2494,Petrol,150,42.0746,1.2,13999
18536,bmw, M5,2015,Semi-Auto,42932,Petrol,555,28.8084,4.4,24310
18537,hyundi, Santa Fe,2019,Automatic,4000,Diesel,145,42.8899,2.2,31441
18538,hyundi, Santa Fe,2018,Manual,30229,Diesel,145,47.1326,2.2,19000
18540,skoda, Scala,2019,Manual,1149,Petrol,145,49.448,1,15650
18541,ford, Tourneo Connect,2016,Automatic,56892,Diesel,125,56.3432,1.5,10873
18543,toyota, Avensis,2013,Manual,95059,Diesel,30,62.5713,2,5990
18544,audi, A8,2019,Automatic,16584,Petrol,145,37.8144,3,33992
18547,bmw, Z4,2016,Semi-Auto,29850,Petrol,205,41.3717,2,16500
18548,vw, Arteon,2019,Automatic,1000,Diesel,145,37.4414,2,34000
18550,hyundi, Santa Fe,2019,Semi-Auto,9445,Diesel,150,39.4793,2.2,32494
18552,hyundi, I800,2019,Manual,14329,Diesel,150,31.5425,2.5,18490
18554,ford, Galaxy,2016,Semi-Auto,20486,Diesel,145,52.1993,2,20995
18555,hyundi, IX35,2014,Manual,54304,Diesel,145,53.6945,0,8700
18556,merc, X-CLASS,2017,Automatic,11447,Diesel,260,35.7008,2.3,31000
18557,audi, Q8,2019,Automatic,1000,Diesel,145,32.748,3,67990
18558,merc, M Class,2015,Automatic,68279,Diesel,300,39.5414,3,18789
18559,ford, Edge,2017,Manual,7721,Diesel,145,48.625,2,22250
18560,vw, Amarok,2017,Automatic,23800,Diesel,265,36.5229,3,23900
18561,merc, GL Class,2015,Semi-Auto,22548,Diesel,330,35.9034,3,32998
18562,audi, A8,2018,Semi-Auto,13512,Diesel,145,50.5583,3,33498
18563,toyota, GT86,2017,Manual,19420,Petrol,145,35.9919,2,17250
18566,hyundi, IX20,2017,Automatic,8314,Petrol,160,43.443,1.6,9998
18567,toyota, GT86,2018,Manual,5260,Petrol,145,36.2307,2,20695
18569,vw, Arteon,2019,Semi-Auto,5788,Petrol,145,46.6969,2,25000
18571,vw, Scirocco,2016,Manual,22687,Diesel,20,54.9278,2,15199
18573,toyota, Prius,2013,Automatic,27800,Hybrid,0,72.6036,1.8,11495
18574,ford, KA,2013,Manual,35000,Petrol,30,57.2939,1.2,4990
18576,skoda, Scala,2019,Automatic,45,Petrol,145,45.9283,1.5,17770
18577,merc, V Class,2019,Automatic,1478,Diesel,145,45.3143,2.2,48251
18581,ford, Tourneo Custom,2017,Manual,14000,Diesel,200,44.7755,2,19995
18583,merc, SLK,2013,Automatic,43150,Petrol,200,43.6241,1.8,12995
18584,vauxhall, Combo Life,2019,Manual,2500,Petrol,145,41.7688,1.2,14990
18586,ford, KA,2018,Manual,10691,Petrol,150,47.866,1.2,9500
18589,bmw, X4,2017,Automatic,41543,Diesel,150,54.6407,2,22670
18590,hyundi, IX35,2014,Manual,70352,Diesel,150,52.971,1.7,7599
18591,toyota, Prius,2019,Automatic,464,Hybrid,135,61.2896,1.8,23498
18592,toyota, Camry,2019,Automatic,3000,Hybrid,135,52.5005,2.5,26990
18593,skoda, Scala,2019,Semi-Auto,15,Diesel,145,54.1464,1.6,18498
18594,skoda, Scala,2019,Manual,5,Petrol,145,49.3821,1,15490
18595,audi, A7,2016,Semi-Auto,26000,Diesel,160,52.5859,3,22990
18596,toyota, Hilux,2019,Manual,12679,Diesel,265,40.6125,2.4,24250
18598,merc, CLA Class,2017,Automatic,39950,Diesel,20,67.2876,2.1,18944
18599,toyota, Hilux,2018,Manual,26411,Diesel,265,40.4797,2.4,18498
18600,ford, Mustang,2018,Automatic,5000,Petrol,145,23.6418,5,32000
18602,hyundi, IX20,2016,Manual,16407,Petrol,125,50.4621,1.4,8298
18604,ford, Grand Tourneo Connect,2016,Manual,13000,Diesel,30,64.559,1.5,13995
18605,audi, Q8,2019,Automatic,10521,Diesel,145,33.7924,3,48642
18606,hyundi, Santa Fe,2019,Semi-Auto,1567,Diesel,145,39.779,2.2,29995
18607,merc, CLS Class,2013,Automatic,72216,Diesel,200,45.8967,3,12975
18610,bmw, X6,2017,Semi-Auto,21756,Diesel,145,47.1639,3,30998
18612,vw, Scirocco,2015,Manual,54045,Diesel,30,53.5186,2,13995
18614,hyundi, Santa Fe,2018,Semi-Auto,19935,Diesel,145,39.0218,2.2,29000
18615,vauxhall, Vivaro,2015,Manual,59204,Diesel,235,42.9397,1.6,11300
18616,merc, S Class,2019,Automatic,6468,Diesel,145,49.022,3,59949
18617,bmw, X4,2019,Semi-Auto,10792,Diesel,150,43.0959,2,33898
18618,vw, Scirocco,2009,Manual,79800,Petrol,260,37.2056,2,5999
18619,bmw, Z4,2019,Automatic,824,Petrol,145,38.3735,2,32550
18621,toyota, Prius,2019,Automatic,7000,Other,135,217.3872,1.8,26990
18622,merc, CLA Class,2015,Automatic,27000,Petrol,200,39.6602,2,24990
18623,hyundi, Santa Fe,2020,Automatic,2885,Diesel,145,39.4413,2.2,36999
18626,ford, Tourneo Connect,2020,Automatic,409,Diesel,145,43.9663,1.5,20950
18627,vauxhall, Combo Life,2019,Manual,6551,Diesel,145,53.1863,1.5,13998
18633,vw, Caravelle,2012,Automatic,73000,Diesel,325,34.018,2,22995
18635,merc, GL Class,2018,Manual,25458,Petrol,145,48.5782,1.6,17699
18636,vw, Caddy Maxi Life,2019,Semi-Auto,1374,Diesel,145,46.1498,2,24295
18637,merc, GLS Class,2016,Semi-Auto,33000,Diesel,300,36.8499,3,36495
18638,merc, GLS Class,2018,Semi-Auto,5376,Diesel,145,37.2442,3,47980
18639,ford, Mustang,2017,Manual,21575,Petrol,145,21.1921,5,49999
18640,merc, G Class,2015,Semi-Auto,34400,Diesel,570,25.3175,3,52995
18641,toyota, Verso,2017,Semi-Auto,9589,Petrol,160,43.3328,1.8,15980
18642,audi, A7,2019,Semi-Auto,7968,Diesel,145,39.0212,3,37950
18643,merc, SLK,2014,Automatic,16500,Diesel,145,56.4272,2.1,16994
18644,skoda, Scala,2019,Manual,4967,Petrol,145,49.5232,1,17988
18645,ford, Galaxy,2018,Automatic,8339,Diesel,145,52.4647,2,24499
18646,ford, Mustang,2019,Semi-Auto,756,Petrol,150,22.866,5,42000
18647,toyota, Avensis,2017,Manual,11855,Petrol,145,47.0711,1.8,13998
18649,hyundi, Santa Fe,2019,Automatic,10035,Diesel,145,42.7008,2.2,30999
18651,vw, Scirocco,2014,Manual,46772,Diesel,20,55.2822,2,10130
18652,skoda, Rapid,2015,Manual,18926,Diesel,30,64.0177,1.6,6998
18653,vw, Arteon,2020,Semi-Auto,2500,Diesel,145,37.7099,2,37500
18654,merc, CLS Class,2016,Semi-Auto,28925,Diesel,125,57.9486,2.1,19998
18655,bmw, X4,2019,Semi-Auto,8098,Diesel,145,42.7398,2,34995
18656,bmw, Z4,2010,Manual,68090,Petrol,305,33.1668,2.5,9440
18659,hyundi, IX35,2015,Manual,33910,Petrol,200,41.5455,1.6,9891
18660,vw, Tiguan Allspace,2018,Semi-Auto,28977,Diesel,145,47.5281,2,21900
18661,audi, RS5,2019,Semi-Auto,2469,Petrol,150,29.5338,2.9,56400
18662,bmw, M3,2005,Manual,115000,Petrol,315,20.5086,3.2,10999
18663,merc, S Class,2019,Semi-Auto,14259,Diesel,145,52.2173,3,45990
18665,bmw, M4,2019,Semi-Auto,8124,Petrol,145,33.6189,3,44898
18666,toyota, Hilux,2019,Automatic,18645,Diesel,260,35.8588,2.4,31198
18668,toyota, Verso,2016,Manual,7492,Petrol,200,41.4909,1.6,12995
18669,vauxhall, Combo Life,2019,Manual,12545,Diesel,145,53.3495,1.5,13498
18670,ford, Grand C-MAX,2017,Manual,12124,Diesel,30,63.9623,1.5,11698
18672,ford, Edge,2019,Automatic,1657,Diesel,145,40.3974,2,27499
18673,toyota, Avensis,2004,Automatic,44000,Petrol,325,30.6554,2,3495
18675,bmw, Z4,2020,Semi-Auto,1501,Petrol,145,38.6893,2,34995
18676,hyundi, I40,2015,Manual,62106,Diesel,125,60.1867,1.7,8750
18677,vw, Arteon,2020,Semi-Auto,2000,Diesel,145,53.5254,2,30000
18679,merc, SLK,2000,Automatic,113237,Petrol,270,26.8765,3.2,3990
18682,bmw, 7 Series,2019,Semi-Auto,706,Diesel,145,44.1562,3,52700
18683,merc, GL Class,2016,Automatic,18091,Diesel,330,36.1158,3,35000
18686,vw, Amarok,2016,Manual,48638,Diesel,260,35.2929,2,15990
18687,vauxhall, GTC,2015,Manual,32160,Petrol,160,44.7087,1.6,8790
18688,hyundi, Santa Fe,2016,Automatic,23764,Diesel,240,42.9286,2.2,18500
18689,vauxhall, Combo Life,2019,Manual,11438,Diesel,150,53.2526,1.5,13998
18691,hyundi, IX35,2015,Manual,67648,Diesel,145,54.7056,1.7,7995
18692,bmw, 6 Series,2012,Automatic,27352,Diesel,160,51.4289,3,17199
18694,vauxhall, Zafira Tourer,2017,Manual,15843,Petrol,200,41.3019,1.4,10795
18696,merc, S Class,2019,Semi-Auto,8333,Diesel,145,52.3005,3,44980
18697,ford, Edge,2016,Semi-Auto,28500,Diesel,200,47.8728,2,20500
18698,merc, S Class,2015,Semi-Auto,29036,Diesel,160,50.8119,3,24998
18699,merc, S Class,2019,Semi-Auto,8365,Diesel,145,52.6442,3,48499
18701,audi, A7,2013,Automatic,63250,Diesel,205,48.6644,3,16500
18702,merc, GL Class,2015,Automatic,64539,Diesel,20,67.0442,2.1,13999
18704,vw, Caddy Life,2017,Manual,15986,Diesel,145,59.8336,2,14990
18706,vauxhall, GTC,2015,Manual,25100,Petrol,160,47.3122,1.4,8998
18707,bmw, Z4,2020,Semi-Auto,2200,Petrol,145,38.6399,2,32495
18708,audi, A7,2014,Automatic,61140,Diesel,200,47.8381,3,14086
18712,audi, A7,2019,Automatic,13450,Diesel,140,52.2058,3,29930
18714,vauxhall, Combo Life,2019,Manual,1686,Petrol,145,42.3165,1.2,14457
18715,bmw, X7,2019,Semi-Auto,3003,Diesel,145,33.4756,3,64400
18717,merc, V Class,2018,Manual,16146,Diesel,145,46.0298,2.1,19998
18718,toyota, Hilux,2015,Automatic,38841,Diesel,260,32.9545,3,17495
18719,audi, RS3,2017,Semi-Auto,17889,Petrol,145,33.8013,2.5,36990
18722,skoda, Rapid,2017,Manual,15300,Petrol,20,60.2157,1.2,8490
18723,merc, X-CLASS,2019,Automatic,600,Diesel,260,31.3928,3,32995
18724,skoda, Yeti,2015,Semi-Auto,36502,Petrol,125,51.6732,1.2,9995
18726,audi, A7,2019,Semi-Auto,2055,Diesel,150,36.0771,3,49496
18728,vauxhall, Combo Life,2018,Manual,20964,Diesel,145,53.3093,1.5,13495
18729,ford, Galaxy,2005,Manual,114000,Petrol,305,28.0224,2.3,1995
18730,vauxhall, Zafira Tourer,2017,Manual,32447,Petrol,205,41.1739,1.4,9999
18731,skoda, Rapid,2016,Manual,46346,Petrol,20,60.0692,1.2,6450
18732,bmw, X6,2019,Automatic,4509,Diesel,145,35.021,3,59991
18734,vw, Tiguan Allspace,2018,Semi-Auto,20301,Diesel,150,47.5959,2,24900
18735,hyundi, Santa Fe,2017,Semi-Auto,50595,Diesel,235,42.8528,2.2,18495
18736,merc, GLS Class,2016,Automatic,23083,Diesel,305,37.2942,3,37094
18737,bmw, 6 Series,2013,Automatic,52635,Diesel,160,49.4167,3,17339
18739,bmw, X4,2020,Semi-Auto,2679,Petrol,145,27.135,3,43898
18742,bmw, X7,2019,Semi-Auto,6391,Diesel,145,33.5648,3,72430
18743,audi, A8,2019,Automatic,7890,Diesel,145,40.3186,3,38975
18745,bmw, M4,2016,Automatic,771,Petrol,300,33.4042,3,99950
18746,hyundi, Santa Fe,2002,Manual,94000,Petrol,325,30.2671,2.4,1200
18747,skoda, Yeti,2016,Semi-Auto,35843,Diesel,160,51.3783,2,14499
18750,merc, GLS Class,2016,Automatic,42924,Diesel,300,36.8754,3,33000
18751,merc, GL Class,2015,Automatic,41270,Diesel,20,63.1146,2.1,15299
18752,merc, S Class,2019,Semi-Auto,1766,Diesel,145,48.6082,3,63099
18753,vw, Arteon,2019,Semi-Auto,3438,Diesel,145,50.3863,2,28995
18754,hyundi, IX20,2016,Manual,8648,Petrol,125,50.685,1.4,8995
18755,ford, Grand C-MAX,2016,Manual,33000,Diesel,30,63.8995,1.5,11736
18757,bmw, 7 Series,2016,Semi-Auto,18190,Petrol,200,40.0741,3,33000
18758,toyota, Prius,2016,Automatic,41902,Hybrid,0,94.1139,1.8,17519
18761,merc, S Class,2001,Automatic,66000,Petrol,570,24.7744,3.2,4495
18763,merc, SLK,2016,Automatic,30128,Diesel,30,70.3593,2.1,17499
18764,vw, Tiguan Allspace,2020,Semi-Auto,6000,Diesel,145,38.6261,2,36999
18765,vauxhall, Combo Life,2018,Manual,6310,Diesel,145,53.475,1.5,15273
18766,vauxhall, Combo Life,2019,Automatic,6991,Diesel,145,50.2301,1.5,16799
18767,skoda, Scala,2019,Automatic,1907,Petrol,145,47.5773,1,17990
18768,bmw, X4,2017,Automatic,34960,Diesel,150,54.5713,2,23000
18770,bmw, M4,2019,Semi-Auto,24,Petrol,145,34.2872,3,45475
18771,bmw, 6 Series,2018,Semi-Auto,10250,Diesel,145,49.8596,3,28990
18774,merc, S Class,2019,Automatic,100,Diesel,145,52.1928,3,55995
18776,bmw, X4,2016,Automatic,44352,Diesel,150,54.2019,2,21400
18778,skoda, Yeti,2016,Semi-Auto,18599,Petrol,125,51.5442,1.2,12750
18780,ford, Galaxy,2016,Manual,27315,Diesel,125,56.1929,2,18000
18781,ford, Edge,2019,Semi-Auto,5542,Diesel,145,37.0976,2,32599
18784,vw, Shuttle,2019,Semi-Auto,11542,Diesel,150,32.7477,2,26990
18785,hyundi, Santa Fe,2016,Automatic,23656,Diesel,235,42.5333,2.2,17733
18786,ford, Grand C-MAX,2016,Semi-Auto,37799,Diesel,30,58.7784,1.5,9491
18787,ford, Grand C-MAX,2016,Automatic,44956,Diesel,30,58.831,1.5,8480
18789,vw, Beetle,2007,Manual,103500,Petrol,260,36.7439,1.6,2395
18790,vauxhall, GTC,2016,Manual,14112,Petrol,165,47.0261,1.4,10498
18791,merc, CLS Class,2016,Semi-Auto,13720,Diesel,165,51.5102,3,22998
18792,skoda, Yeti,2015,Manual,63813,Petrol,125,51.3853,1.2,9250
18794,ford, Puma,2002,Manual,108000,Petrol,230,38.5757,1.7,2195
18795,merc, M Class,2015,Semi-Auto,38644,Diesel,200,39.3627,2.1,21698
18801,merc, CLA Class,2017,Automatic,24107,Diesel,150,67.2716,2.1,20000
18804,vw, Caravelle,2019,Automatic,9200,Diesel,150,32.8603,2,38500
18805,vw, Caravelle,2019,Semi-Auto,9221,Diesel,145,33.5992,2,39999
18806,toyota, Prius,2013,Automatic,58852,Other,10,64.224,1.8,17995
18807,bmw, X6,2020,Semi-Auto,9612,Diesel,145,34.888,3,55500
18808,merc, M Class,2015,Automatic,46023,Diesel,205,39.0265,2.1,21643
18810,audi, R8,2018,Semi-Auto,3800,Petrol,145,23.3818,5.2,93950
18811,ford, Grand C-MAX,2017,Manual,40911,Diesel,150,64.4627,1.5,9690
18812,audi, RS5,2015,Automatic,66000,Petrol,555,26.9064,4.2,25950
18813,merc, S Class,1998,Automatic,43534,Petrol,265,23.2962,6,19990
18814,ford, KA,2015,Manual,31168,Petrol,30,57.7002,1.2,5500
18816,merc, V Class,2019,Semi-Auto,2924,Diesel,145,44.828,2.2,36980
18817,audi, Q8,2019,Automatic,8300,Petrol,145,26.4034,3,58000
18818,merc, SLK,2007,Automatic,74000,Petrol,325,32.271,1.8,5290
18819,vw, Arteon,2019,Automatic,2917,Diesel,145,44.2397,2,30990
18822,hyundi, I800,2019,Automatic,15927,Diesel,145,28.0681,2.5,18995
18824,vw, Arteon,2019,Semi-Auto,11412,Diesel,145,50.2254,2,25990
18826,merc, GLS Class,2019,Semi-Auto,7650,Diesel,150,37.1589,3,46931
18828,ford, Galaxy,2019,Manual,9129,Diesel,145,55.4006,2,26430
18830,ford, Grand C-MAX,2013,Automatic,47421,Diesel,165,48.9999,2,8470
18834,toyota, Verso,2008,Manual,83000,Petrol,260,36.8889,1.8,3995
18836,audi, R8,2016,Semi-Auto,10172,Petrol,570,25.0968,5.2,79900
18837,bmw, M4,2020,Automatic,10,Petrol,150,33.8735,3,45488
18838,merc, CLS Class,2019,Semi-Auto,5680,Diesel,145,48.5627,2.9,37499
18839,ford, Edge,2017,Manual,22168,Diesel,145,48.6976,2,19050
18840,hyundi, IX35,2011,Manual,60000,Diesel,145,48.6066,1.7,6975
18841,audi, A8,2019,Automatic,8076,Petrol,145,28.9525,3,44950
18842,hyundi, Santa Fe,2019,Semi-Auto,17340,Diesel,145,39.3182,2.2,31735
18846,bmw, 6 Series,2013,Automatic,58024,Diesel,160,51.497,3,15499
18847,bmw, 7 Series,2016,Semi-Auto,20619,Diesel,145,54.0803,3,29240
18848,ford, Edge,2016,Automatic,20028,Diesel,160,48.897,2,19419
18850,hyundi, IX20,2016,Manual,25018,Petrol,125,50.4036,1.4,8498
18851,ford, Grand Tourneo Connect,2015,Manual,30760,Diesel,115,58.9771,1.6,10995
18852,skoda, Rapid,2017,Manual,83,Diesel,150,67.3735,1.6,10995
18853,hyundi, Santa Fe,2015,Semi-Auto,11673,Diesel,265,41.2833,2.2,18992
18855,skoda, Rapid,2016,Manual,33013,Petrol,20,57.8899,1.2,7950
18856,audi, A7,2020,Automatic,1200,Diesel,150,38.2592,3,45000
18857,ford, KA,2018,Manual,10437,Petrol,150,57.5139,1.2,9000
18858,ford, Galaxy,2007,Manual,134000,Diesel,235,44.5203,1.8,3395
18859,hyundi, Santa Fe,2019,Semi-Auto,9739,Diesel,150,39.4128,2.2,32380
18860,vw, CC,2015,Manual,61090,Diesel,30,63.077,2,9998
18861,ford, Grand C-MAX,2016,Manual,38670,Diesel,30,64.0494,1.5,9126
18866,merc, M Class,2004,Automatic,121000,Diesel,325,29.3713,2.7,19950
18867,toyota, Avensis,2006,Manual,87743,Diesel,165,49.3465,2,2250
18868,merc, S Class,2018,Automatic,43000,Diesel,145,52.1409,2.9,33490
18869,bmw, M4,2019,Semi-Auto,7603,Petrol,145,32.8176,3,39990
18871,skoda, Yeti,2017,Manual,36078,Diesel,30,62.7504,2,10500
18872,bmw, 6 Series,2015,Automatic,40517,Petrol,260,36.0707,3,20000
18874,hyundi, Santa Fe,2019,Semi-Auto,2199,Diesel,145,39.3144,2.2,36990
18875,toyota, GT86,2020,Manual,1055,Petrol,145,33.0101,2,27995
18877,audi, Q8,2019,Semi-Auto,5978,Diesel,150,30.8746,4,83995
18879,skoda, Kamiq,2019,Automatic,124,Petrol,145,44.3255,1.5,19450
18880,merc, CLS Class,2016,Semi-Auto,22525,Diesel,125,57.5597,2.1,20499
18881,skoda, Kamiq,2020,Manual,1421,Petrol,145,47.969,1,19300
18883,audi, SQ5,2018,Automatic,37000,Petrol,145,34.0881,3,35950
18885,ford, Grand C-MAX,2015,Semi-Auto,31221,Diesel,165,48.8097,2,10495
18886,hyundi, IX20,2016,Manual,53220,Petrol,125,50.7054,1.4,7484
18887,bmw, 6 Series,2013,Automatic,62068,Diesel,160,49.3124,3,16199
18888,vw, Scirocco,2017,Semi-Auto,24871,Petrol,145,44.0491,2,17495
18889,hyundi, Santa Fe,2016,Manual,21972,Diesel,200,47.3437,2.2,17450
18890,merc, X-CLASS,2019,Automatic,500,Diesel,260,35.6359,2.3,24945
18891,audi, RS6,2017,Semi-Auto,34926,Petrol,325,29.5934,4,57995
18892,toyota, GT86,2019,Manual,4500,Petrol,145,33.0251,2,23997
18893,merc, V Class,2016,Manual,21981,Diesel,200,46.2627,2.1,17998
18894,vw, Amarok,2018,Automatic,13764,Diesel,260,36.4406,3,27900
18895,merc, V Class,2019,Automatic,2582,Diesel,145,45.514,2.2,41730
18896,skoda, Scala,2019,Semi-Auto,430,Petrol,145,47.4746,1,16990
18898,toyota, Prius,2015,Automatic,46230,Hybrid,10,64.479,1.8,20500
18901,vw, Arteon,2019,Automatic,6786,Petrol,145,32.5848,2,29980
18902,ford, Tourneo Custom,2018,Automatic,24568,Diesel,145,31.8189,2,19995
18903,merc, CLK,2004,Automatic,104000,Petrol,325,31.2596,1.8,2495
18905,audi, A7,2019,Automatic,11500,Diesel,145,38.3282,3,51990
18908,merc, M Class,2010,Automatic,106800,Diesel,555,31.2894,3,9995
18909,vw, Arteon,2019,Manual,100,Diesel,145,52.2703,2,23950
18910,hyundi, I800,2018,Manual,38520,Diesel,145,27.7181,2.5,15998
18911,bmw, M5,2019,Semi-Auto,4200,Petrol,150,27.1049,4.4,62898
18913,vw, Arteon,2019,Semi-Auto,10301,Petrol,145,47.1016,2,27981
18914,ford, Galaxy,2008,Manual,174000,Diesel,220,44.8548,1.8,3995
18919,vw, Arteon,2018,Semi-Auto,30823,Petrol,145,47.0967,2,19498
18921,hyundi, Santa Fe,2017,Automatic,42570,Diesel,145,42.7599,2.2,17600
18922,vw, Arteon,2019,Automatic,5000,Petrol,145,46.6958,2,31999
18924,vw, Tiguan Allspace,2019,Semi-Auto,1577,Diesel,150,38.766,2,29490
18929,merc, V Class,2019,Semi-Auto,200,Diesel,145,36.7003,2,44995
18932,bmw, i3,2017,Automatic,26965,Hybrid,140,77.9359,0,19980
18933,toyota, Prius,2017,Automatic,9891,Hybrid,0,85.8764,1.8,20000
18935,skoda, Scala,2019,Other,3500,Petrol,145,47.0653,1,15999
18937,audi, Q8,2020,Automatic,3522,Diesel,145,30.5412,4,84496
18939,vw, Scirocco,2017,Manual,24784,Diesel,20,67.6462,2,14995
18940,ford, Grand C-MAX,2017,Manual,28346,Diesel,145,63.9209,1.5,12000
18943,hyundi, I40,2015,Manual,68969,Diesel,20,67.3042,1.7,7050
18944,bmw, X4,2019,Semi-Auto,5450,Petrol,145,27.0995,3,40775
18945,ford, Galaxy,2016,Manual,35029,Diesel,125,56.1367,2,16299
18946,audi, RS5,2019,Semi-Auto,7800,Petrol,145,29.5055,2.9,54990
18947,bmw, 7 Series,2012,Automatic,76000,Diesel,260,41.5163,3,10990
18948,vw, Arteon,2019,Semi-Auto,10500,Petrol,145,40.2467,1.5,21990
18949,bmw, i8,2015,Automatic,43102,Hybrid,0,69.0922,1.5,42890
18954,audi, A7,2019,Automatic,6785,Diesel,145,35.7188,3,46480
18956,bmw, M3,2018,Semi-Auto,28347,Petrol,150,34.3268,3,36995
18957,audi, RS5,2019,Automatic,7800,Petrol,145,29.7854,2.9,55990
18958,ford, Edge,2018,Semi-Auto,9600,Diesel,145,47.8607,2,25990
18959,merc, S Class,2017,Automatic,26000,Diesel,150,50.5231,3,28999
18960,merc, SLK,2007,Automatic,69000,Petrol,325,31.8666,1.8,6495
